"gene";"cluster";"celltype";"p_val";"avg_log2FC";"pct.1";"pct.2";"p_val_adj"
"BdiBd21-3.1G0869200";"10";"Unknown 2";3.62762714421715e-14;-0.236036141176348;0.459;0.179;1.41724137270276e-09
"BdiBd21-3.4G0533300";"10";"Unknown 2";3.6408894333464e-14;-0.687460718821729;0.453;0.171;1.42242268381977e-09
"BdiBd21-3.1G0296900";"10";"Unknown 2";3.64905879925477e-14;-0.164161491072706;0.74;0.317;1.42561429169285e-09
"BdiBd21-3.2G0259800";"10";"Unknown 2";3.6534598158538e-14;0.222200048181026;0.575;0.281;1.42733368085776e-09
"BdiBd21-3.4G0542700";"10";"Unknown 2";3.66978602275422e-14;-1.0148969768069;0.392;0.14;1.43371200336962e-09
"BdiBd21-3.4G0489100";"10";"Unknown 2";3.68080968441881e-14;-0.206086697035226;0.32;0.111;1.43801872750874e-09
"BdiBd21-3.4G0348500";"10";"Unknown 2";3.82074102110483e-14;-0.339596271577207;0.309;0.105;1.49268710212523e-09
"BdiBd21-3.3G0542700";"10";"Unknown 2";3.82856694771259e-14;-0.345752899383941;0.586;0.236;1.49574453513236e-09
"BdiBd21-3.4G0001700";"10";"Unknown 2";3.88985247150683e-14;-0.712341479799767;0.26;0.081;1.51968756356829e-09
"BdiBd21-3.2G0084500";"10";"Unknown 2";4.03290859122834e-14;0.20589952377688;0.934;0.481;1.57557672842109e-09
"BdiBd21-3.2G0339900";"10";"Unknown 2";4.04776263850183e-14;-0.353040060257496;0.315;0.107;1.58137990760989e-09
"BdiBd21-3.2G0730700";"10";"Unknown 2";4.05800134426268e-14;0.193327448159795;0.812;0.426;1.58537996517654e-09
"BdiBd21-3.3G0432800";"10";"Unknown 2";4.10006939826628e-14;-0.591247624858792;0.475;0.185;1.60181511251467e-09
"BdiBd21-3.3G0153900";"10";"Unknown 2";4.16185839523467e-14;-0.382560739501407;0.376;0.135;1.62595483785028e-09
"BdiBd21-3.4G0473800";"10";"Unknown 2";4.17087270134883e-14;-0.245168134087866;0.409;0.154;1.62947654696296e-09
"BdiBd21-3.3G0182500";"10";"Unknown 2";4.26793185967568e-14;0.44170562233265;0.967;0.627;1.66739561893809e-09
"BdiBd21-3.2G0087500";"10";"Unknown 2";4.30618085312649e-14;0.167191529886888;0.923;0.538;1.68233873569946e-09
"BdiBd21-3.1G0085400";"10";"Unknown 2";4.34215651012675e-14;0.454274901518689;0.983;0.799;1.69639370537632e-09
"BdiBd21-3.2G0138100";"10";"Unknown 2";4.3541230971588e-14;-0.171585534552737;0.287;0.095;1.701068811598e-09
"BdiBd21-3.3G0734800";"10";"Unknown 2";4.36983011937382e-14;-0.442498824120341;0.481;0.187;1.70720523103697e-09
"BdiBd21-3.3G0674700";"10";"Unknown 2";4.61473299599039e-14;-0.66682845413312;0.602;0.242;1.80288388687353e-09
"BdiBd21-3.3G0412900";"10";"Unknown 2";4.70434422542299e-14;-0.471037675944699;0.304;0.102;1.83789320198825e-09
"BdiBd21-3.1G0669900";"10";"Unknown 2";4.83585531933197e-14;-0.578346824482141;0.282;0.091;1.88927195615661e-09
"BdiBd21-3.3G0402200";"10";"Unknown 2";4.85156898021435e-14;-0.62090157271693;0.475;0.185;1.89541096919014e-09
"BdiBd21-3.1G0854200";"10";"Unknown 2";4.97912204671088e-14;-0.366992284332941;0.796;0.347;1.94524340120901e-09
"BdiBd21-3.1G0971200";"10";"Unknown 2";4.98010690892048e-14;-0.436788544327984;0.293;0.097;1.94562816717705e-09
"BdiBd21-3.4G0380800";"10";"Unknown 2";5.01130112855105e-14;-0.384398649219785;0.354;0.126;1.95781512490232e-09
"BdiBd21-3.5G0327600";"10";"Unknown 2";5.04284389383032e-14;-0.251499478846525;0.657;0.273;1.97013825244163e-09
"BdiBd21-3.2G0014800";"10";"Unknown 2";5.07085959558231e-14;-0.792346093513211;0.635;0.259;1.9810834268021e-09
"BdiBd21-3.2G0279100";"10";"Unknown 2";5.08332289206815e-14;-0.477099482644088;0.497;0.198;1.98595258747318e-09
"BdiBd21-3.5G0273300";"10";"Unknown 2";5.12387808687593e-14;-0.337586544601512;0.348;0.123;2.00179669098069e-09
"BdiBd21-3.3G0540000";"10";"Unknown 2";5.21578491257955e-14;0.409692069007687;0.961;0.625;2.03770284964658e-09
"BdiBd21-3.5G0337300";"10";"Unknown 2";5.21812613304004e-14;-0.536203687383943;0.497;0.193;2.03861751765608e-09
"BdiBd21-3.4G0285200";"10";"Unknown 2";5.26414198496504e-14;-0.48169578800437;0.652;0.269;2.05659499068614e-09
"BdiBd21-3.1G0612900";"10";"Unknown 2";5.35723198966251e-14;-0.259451996452739;0.42;0.158;2.09296339372135e-09
"BdiBd21-3.5G0124100";"10";"Unknown 2";5.42233856719575e-14;-0.114736684600077;0.635;0.268;2.11839923143203e-09
"BdiBd21-3.1G1000600";"10";"Unknown 2";5.43772139236251e-14;-0.424995627175381;0.503;0.199;2.12440899356819e-09
"BdiBd21-3.2G0105800";"10";"Unknown 2";5.44359280862438e-14;-0.454680936543397;0.608;0.25;2.12670283847337e-09
"BdiBd21-3.2G0558600";"10";"Unknown 2";5.45747652725427e-14;-0.661689470241014;0.32;0.11;2.1321269296677e-09
"BdiBd21-3.1G0323700";"10";"Unknown 2";5.48621515670667e-14;-0.453257761908741;0.309;0.105;2.14335453742216e-09
"BdiBd21-3.5G0256400";"10";"Unknown 2";5.48637421567446e-14;-0.559365766283446;0.486;0.19;2.1434166785797e-09
"BdiBd21-3.1G0531200";"10";"Unknown 2";5.48945984066721e-14;-0.507665217197695;0.613;0.25;2.14462217055187e-09
"BdiBd21-3.2G0254800";"10";"Unknown 2";5.50606983985072e-14;-0.27647459190186;0.343;0.123;2.15111136503288e-09
"BdiBd21-3.2G0168800";"10";"Unknown 2";5.51827754134526e-14;-0.166790440900712;0.641;0.278;2.15588066985277e-09
"BdiBd21-3.2G0449900";"10";"Unknown 2";5.61798867572968e-14;-0.350579427197815;0.381;0.141;2.19483581583407e-09
"BdiBd21-3.5G0003600";"10";"Unknown 2";5.64580516177895e-14;-0.592478608364744;0.575;0.234;2.2057031606038e-09
"BdiBd21-3.4G0405000";"10";"Unknown 2";5.74084487849715e-14;-0.266430780238149;0.558;0.228;2.24283327713127e-09
"BdiBd21-3.1G0423900";"10";"Unknown 2";5.80107866801923e-14;-0.13043963824184;0.343;0.122;2.26636541402175e-09
"BdiBd21-3.2G0218000";"10";"Unknown 2";5.82004960852469e-14;-0.583572682923921;0.387;0.142;2.27377698105843e-09
"BdiBd21-3.2G0724800";"10";"Unknown 2";5.91915834609872e-14;-0.47060221601916;0.271;0.085;2.31249678265385e-09
"BdiBd21-3.1G0449800";"10";"Unknown 2";5.97322522752433e-14;-0.117334367146036;0.796;0.349;2.33361963188921e-09
"BdiBd21-3.1G0599100";"10";"Unknown 2";6.08974478870594e-14;-0.194330480971822;0.713;0.309;2.37914149405164e-09
"BdiBd21-3.1G0317400";"10";"Unknown 2";6.25117610702735e-14;-0.245643597227356;0.652;0.277;2.44220948149344e-09
"BdiBd21-3.3G0423700";"10";"Unknown 2";6.26850077896704e-14;-1.06805448820112;0.392;0.141;2.44897788432684e-09
"BdiBd21-3.4G0246600";"10";"Unknown 2";6.32053738155325e-14;-0.429589049419835;0.287;0.095;2.46930754422522e-09
"BdiBd21-3.2G0741200";"10";"Unknown 2";6.41035265961639e-14;-0.446449717545446;0.348;0.124;2.50439657705893e-09
"BdiBd21-3.1G0865600";"10";"Unknown 2";6.41516779411209e-14;-0.302347627375003;0.453;0.175;2.50627775380371e-09
"BdiBd21-3.5G0177400";"10";"Unknown 2";6.51288588436841e-14;-0.555579519197209;0.276;0.089;2.54445425730505e-09
"BdiBd21-3.2G0219800";"10";"Unknown 2";6.54940300285966e-14;0.335738857693137;0.912;0.47;2.55872076515721e-09
"BdiBd21-3.1G1047400";"10";"Unknown 2";6.56796430765417e-14;-0.512038021754652;0.365;0.132;2.56597229571433e-09
"BdiBd21-3.1G0055300";"10";"Unknown 2";6.59781446136253e-14;-0.557359183659407;0.37;0.148;2.57763415376511e-09
"BdiBd21-3.4G0097700";"10";"Unknown 2";6.63196266963687e-14;-0.609543955881422;0.624;0.256;2.59097517577373e-09
"BdiBd21-3.2G0123600";"10";"Unknown 2";6.65053937822907e-14;-0.586842722458156;0.525;0.208;2.59823272428653e-09
"BdiBd21-3.1G0396500";"10";"Unknown 2";6.66022147283298e-14;0.211918517611873;0.26;0.083;2.60201532500639e-09
"BdiBd21-3.1G0687400";"10";"Unknown 2";6.67901611963017e-14;0.439517491333687;0.994;0.835;2.60935801761711e-09
"BdiBd21-3.4G0074000";"10";"Unknown 2";6.75223445911734e-14;-0.312636374778206;0.508;0.209;2.63796295848796e-09
"BdiBd21-3.2G0421700";"10";"Unknown 2";6.77561081201571e-14;-0.441101201975858;0.481;0.19;2.6470956320383e-09
"BdiBd21-3.3G0593500";"10";"Unknown 2";6.79931062883964e-14;0.107872993782318;0.541;0.233;2.65635467647507e-09
"BdiBd21-3.1G0726900";"10";"Unknown 2";6.87655593975463e-14;0.324050675984868;0.901;0.468;2.68653287454334e-09
"BdiBd21-3.1G0299800";"10";"Unknown 2";6.90574753453604e-14;-0.448846833424397;0.425;0.162;2.69793744679254e-09
"BdiBd21-3.1G0373900";"10";"Unknown 2";6.98511845936061e-14;-0.813637307786277;0.425;0.16;2.728946079703e-09
"BdiBd21-3.2G0799300";"10";"Unknown 2";7.16042941421579e-14;-0.149575299949684;0.525;0.217;2.79743656354582e-09
"BdiBd21-3.3G0128050";"10";"Unknown 2";7.18663259945218e-14;-0.313985078954354;0.331;0.115;2.80767362395398e-09
"BdiBd21-3.1G0746400";"10";"Unknown 2";7.29188966641458e-14;-0.310560863379809;0.409;0.153;2.84879545487485e-09
"BdiBd21-3.2G0691700";"10";"Unknown 2";7.30740549629919e-14;-0.566585746852528;0.53;0.212;2.85485717929417e-09
"BdiBd21-3.4G0079800";"10";"Unknown 2";7.31156174750668e-14;-0.598504426729664;0.309;0.105;2.85648094351591e-09
"BdiBd21-3.2G0173800";"10";"Unknown 2";7.43249218508945e-14;0.546011866864709;0.365;0.138;2.90372604687074e-09
"BdiBd21-3.2G0803800";"10";"Unknown 2";7.4389706612129e-14;-0.652292322416709;0.293;0.096;2.90625705792265e-09
"BdiBd21-3.3G0087800";"10";"Unknown 2";7.49652949890172e-14;0.150422592347761;0.552;0.249;2.92874414463092e-09
"BdiBd21-3.5G0029800";"10";"Unknown 2";7.62145349093165e-14;-0.624355702295294;0.762;0.335;2.97754944983718e-09
"BdiBd21-3.2G0051500";"10";"Unknown 2";7.65587561759888e-14;-0.268789845719748;0.265;0.085;2.99099748628353e-09
"BdiBd21-3.3G0425100";"10";"Unknown 2";7.67519569013236e-14;-0.331288363531098;0.265;0.085;2.99854545222091e-09
"BdiBd21-3.4G0418000";"10";"Unknown 2";7.70302881297186e-14;-0.502873128648668;0.392;0.152;3.00941929665185e-09
"BdiBd21-3.3G0155800";"10";"Unknown 2";7.72610958121727e-14;-0.254064651975103;0.331;0.117;3.01843649118996e-09
"BdiBd21-3.4G0032700";"10";"Unknown 2";7.86757467694407e-14;-0.743344916301676;0.448;0.172;3.07370407478851e-09
"BdiBd21-3.3G0621400";"10";"Unknown 2";7.9214327008787e-14;-0.465631257459308;0.32;0.111;3.09474532757929e-09
"BdiBd21-3.2G0178000";"10";"Unknown 2";8.08493043874093e-14;-0.773844638195303;0.265;0.083;3.15862062380731e-09
"BdiBd21-3.4G0604500";"10";"Unknown 2";8.12921845625274e-14;0.202272382088412;0.757;0.37;3.17592306648882e-09
"BdiBd21-3.1G0884000";"10";"Unknown 2";8.17758814016689e-14;-0.480998352549131;0.481;0.188;3.1948201346004e-09
"BdiBd21-3.5G0322200";"10";"Unknown 2";8.20552236270594e-14;-0.947472553099587;0.254;0.101;3.20573347666196e-09
"BdiBd21-3.4G0050800";"10";"Unknown 2";8.21157581941561e-14;-0.324487971880038;0.387;0.141;3.20809844112929e-09
"BdiBd21-3.3G0696800";"10";"Unknown 2";8.33820236707817e-14;-0.159936479545643;0.403;0.155;3.2575689007701e-09
"BdiBd21-3.1G0190400";"10";"Unknown 2";8.34565281830624e-14;-0.372549948174522;0.287;0.095;3.26047964305588e-09
"BdiBd21-3.3G0746400";"10";"Unknown 2";8.44309022656875e-14;-0.796877352778257;0.331;0.115;3.29854648971588e-09
"BdiBd21-3.4G0405800";"10";"Unknown 2";8.44883438907552e-14;-0.473501741314798;0.265;0.085;3.30079061912402e-09
"BdiBd21-3.3G0754800";"10";"Unknown 2";8.45450512016091e-14;-0.24186277858547;0.282;0.092;3.30300606034447e-09
"BdiBd21-3.2G0416300";"10";"Unknown 2";8.49532126426034e-14;-0.572272169346675;0.359;0.13;3.31895211152123e-09
"BdiBd21-3.5G0083900";"10";"Unknown 2";8.517494953223e-14;-0.183837164715131;0.293;0.098;3.32761492832516e-09
"BdiBd21-3.1G0714700";"10";"Unknown 2";8.53159748627762e-14;0.104711933149395;0.912;0.439;3.33312450593894e-09
"BdiBd21-3.1G0825900";"10";"Unknown 2";8.57207609611079e-14;-0.411241271773228;0.641;0.271;3.34893868922856e-09
"BdiBd21-3.3G0644800";"10";"Unknown 2";8.58238846040167e-14;-0.260356538079339;0.519;0.21;3.35296752370972e-09
"BdiBd21-3.4G0023600";"10";"Unknown 2";8.61123346981126e-14;-0.146163746993058;0.652;0.278;3.36423669198586e-09
"BdiBd21-3.3G0268600";"10";"Unknown 2";8.68650889172987e-14;-0.226107709731857;0.431;0.166;3.39364529382102e-09
"BdiBd21-3.5G0084900";"10";"Unknown 2";8.78860224988137e-14;-0.665112644949388;0.331;0.117;3.43353112698365e-09
"BdiBd21-3.3G0547600";"10";"Unknown 2";8.79090244416397e-14;-0.679359548491732;0.453;0.174;3.43442976688598e-09
"BdiBd21-3.1G0188200";"10";"Unknown 2";8.84886290234261e-14;-0.377453927375614;0.619;0.257;3.45707375868721e-09
"BdiBd21-3.1G0903600";"10";"Unknown 2";8.85975349542198e-14;-0.601354532223989;0.298;0.1;3.46132849559146e-09
"BdiBd21-3.3G0671900";"10";"Unknown 2";8.87991031457577e-14;0.573935537241457;0.652;0.327;3.46920336169846e-09
"BdiBd21-3.2G0318900";"10";"Unknown 2";8.96962261972101e-14;-0.297474797021392;0.558;0.233;3.50425216507261e-09
"BdiBd21-3.4G0563900";"10";"Unknown 2";9.10255763952154e-14;-0.465218769894837;0.47;0.185;3.55618721860828e-09
"BdiBd21-3.5G0214600";"10";"Unknown 2";9.13308935713986e-14;-0.352016896249738;0.304;0.103;3.5681153500474e-09
"BdiBd21-3.1G0024600";"10";"Unknown 2";9.13542713558902e-14;-0.45524599747296;0.453;0.176;3.56902867333192e-09
"BdiBd21-3.4G0091600";"10";"Unknown 2";9.3387843827224e-14;-0.270653033337;0.436;0.169;3.64847628264199e-09
"BdiBd21-3.4G0375400";"10";"Unknown 2";9.45117254761089e-14;-0.570222394481553;0.403;0.151;3.69238409090062e-09
"BdiBd21-3.1G0267100";"10";"Unknown 2";9.48327048619968e-14;0.167143338125406;0.254;0.081;3.70492411354849e-09
"BdiBd21-3.4G0012100";"10";"Unknown 2";9.61076541975611e-14;-0.204000419154542;0.315;0.11;3.75473383419032e-09
"BdiBd21-3.1G0332400";"10";"Unknown 2";9.62413583239835e-14;-0.326671949285027;0.403;0.152;3.75995738700139e-09
"BdiBd21-3.2G0664200";"10";"Unknown 2";9.64226801860915e-14;-0.164199040355997;0.354;0.128;3.76704126951022e-09
"BdiBd21-3.2G0455900";"10";"Unknown 2";9.67142327845461e-14;-0.60846704583946;0.442;0.17;3.77843164642665e-09
"BdiBd21-3.1G0053200";"10";"Unknown 2";9.71101703162084e-14;-0.185598659601057;0.409;0.157;3.79390013391363e-09
"BdiBd21-3.5G0186900";"10";"Unknown 2";9.73188227428073e-14;-0.38958346039946;0.326;0.114;3.802051766916e-09
"BdiBd21-3.1G0455200";"10";"Unknown 2";9.76226390522026e-14;-0.797336564173047;0.464;0.184;3.81392126249145e-09
"BdiBd21-3.2G0348900";"10";"Unknown 2";9.88431024594121e-14;-0.888311461519497;0.32;0.11;3.86160232688431e-09
"BdiBd21-3.1G0282000";"10";"Unknown 2";1.00624674048342e-13;0.718055530975454;0.63;0.293;3.93120476572064e-09
"BdiBd21-3.3G0284900";"10";"Unknown 2";1.01539073419682e-13;-0.561991675898448;0.547;0.221;3.96692852036014e-09
"BdiBd21-3.4G0269900";"10";"Unknown 2";1.02209479229134e-13;-0.545532816936398;0.475;0.186;3.99311993452381e-09
"BdiBd21-3.3G0004200";"10";"Unknown 2";1.02275567842468e-13;0.268059228240083;0.884;0.441;3.99570188446956e-09
"BdiBd21-3.3G0685300";"10";"Unknown 2";1.03479343775331e-13;-0.623203810163873;0.707;0.305;4.04273100261462e-09
"BdiBd21-3.1G0033900";"10";"Unknown 2";1.03645595647071e-13;-0.4807246728288;0.298;0.1;4.04922613073976e-09
"BdiBd21-3.3G0653700";"10";"Unknown 2";1.03781546318913e-13;0.493647290226274;0.972;0.666;4.05453745158729e-09
"BdiBd21-3.1G0532800";"10";"Unknown 2";1.0396903771703e-13;-0.719987067346554;0.403;0.155;4.06186236552893e-09
"BdiBd21-3.4G0394300";"10";"Unknown 2";1.046071335825e-13;-0.492248919158305;0.475;0.186;4.08679149480111e-09
"BdiBd21-3.4G0379100";"10";"Unknown 2";1.04738407952881e-13;-0.343519742417588;0.635;0.27;4.09192012190316e-09
"BdiBd21-3.1G0506800";"10";"Unknown 2";1.05104359209674e-13;-0.297999595043302;0.497;0.204;4.10621710560353e-09
"BdiBd21-3.4G0100000";"10";"Unknown 2";1.08165283780765e-13;0.658232545764907;0.812;0.49;4.22580130674692e-09
"BdiBd21-3.5G0176300";"10";"Unknown 2";1.08224587549602e-13;-0.174353551050425;0.707;0.307;4.22811818638784e-09
"BdiBd21-3.1G0952100";"10";"Unknown 2";1.09360803420633e-13;-0.104824361470514;0.663;0.283;4.27250786803729e-09
"BdiBd21-3.2G0276500";"10";"Unknown 2";1.10128148112991e-13;-0.342604739993663;0.475;0.19;4.30248649047833e-09
"BdiBd21-3.3G0395400";"10";"Unknown 2";1.10589218849972e-13;-0.560708474790837;0.481;0.195;4.32049960203069e-09
"BdiBd21-3.4G0487000";"10";"Unknown 2";1.11166787956771e-13;-0.34098355707889;0.68;0.287;4.34306407189515e-09
"BdiBd21-3.1G0506400";"10";"Unknown 2";1.1364625860134e-13;-0.461874213322231;0.271;0.087;4.43993203103717e-09
"BdiBd21-3.1G0797800";"10";"Unknown 2";1.13651286236674e-13;0.419204715388428;0.95;0.53;4.44012845069437e-09
"BdiBd21-3.4G0362800";"10";"Unknown 2";1.13659803475912e-13;-0.683653570132576;0.448;0.172;4.44046120219695e-09
"BdiBd21-3.2G0698600";"10";"Unknown 2";1.13845812183237e-13;-0.796785255657114;0.514;0.204;4.44772819037472e-09
"BdiBd21-3.3G0565100";"10";"Unknown 2";1.1458199084846e-13;-0.410623565059326;0.326;0.113;4.47648921846762e-09
"BdiBd21-3.1G0295400";"10";"Unknown 2";1.14714855279333e-13;-0.527023999530492;0.37;0.136;4.48167996605298e-09
"BdiBd21-3.3G0555000";"10";"Unknown 2";1.14785252453999e-13;-0.370385507216891;0.63;0.269;4.48443024287285e-09
"BdiBd21-3.3G0704900";"10";"Unknown 2";1.15448306634176e-13;-0.561183795050487;0.331;0.116;4.51033444358399e-09
"BdiBd21-3.3G0564900";"10";"Unknown 2";1.16567094408606e-13;-0.39027130805292;0.331;0.116;4.55404324435541e-09
"BdiBd21-3.1G0983100";"10";"Unknown 2";1.17057742666826e-13;0.152832640953247;0.26;0.085;4.57321189050757e-09
"BdiBd21-3.3G0698800";"10";"Unknown 2";1.18718469445791e-13;0.103682069388229;0.707;0.329;4.63809316430817e-09
"BdiBd21-3.2G0577300";"10";"Unknown 2";1.19055958249734e-13;-0.727037427298996;0.503;0.199;4.6512781769006e-09
"BdiBd21-3.2G0509600";"10";"Unknown 2";1.19604170217216e-13;-0.372164615837371;0.619;0.259;4.67269572204618e-09
"BdiBd21-3.1G0243300";"10";"Unknown 2";1.20024961850045e-13;-0.731501172226642;0.47;0.181;4.68913520955754e-09
"BdiBd21-3.1G0687600";"10";"Unknown 2";1.23980371324763e-13;-0.226192920264041;0.718;0.321;4.84366514691586e-09
"BdiBd21-3.3G0052700";"10";"Unknown 2";1.24497903610908e-13;-0.40659243058105;0.575;0.237;4.86388409827097e-09
"BdiBd21-3.2G0095000";"10";"Unknown 2";1.25239083293268e-13;0.205243785950737;0.271;0.089;4.8928405061014e-09
"BdiBd21-3.5G0212500";"10";"Unknown 2";1.25536625446435e-13;-0.50648222897875;0.53;0.212;4.90446488294131e-09
"BdiBd21-3.2G0377800";"10";"Unknown 2";1.27559319528223e-13;-0.483576005324393;0.348;0.124;4.9834874953286e-09
"BdiBd21-3.3G0197700";"10";"Unknown 2";1.27872872045934e-13;-0.79326141301641;0.37;0.135;4.99573736509055e-09
"BdiBd21-3.1G0239800";"10";"Unknown 2";1.28999251900232e-13;0.499498941337278;0.978;0.783;5.03974277323827e-09
"BdiBd21-3.4G0580100";"10";"Unknown 2";1.34767394102645e-13;-0.135438389683166;0.718;0.316;5.26509255280214e-09
"BdiBd21-3.5G0068300";"10";"Unknown 2";1.38172367809898e-13;-0.165003745205632;0.365;0.136;5.39811806559711e-09
"BdiBd21-3.1G0568200";"10";"Unknown 2";1.38486099293691e-13;-0.410590388144581;0.53;0.213;5.41037492720593e-09
"BdiBd21-3.3G0104900";"10";"Unknown 2";1.3915279463694e-13;-0.554970694674907;0.547;0.219;5.43642138087597e-09
"BdiBd21-3.1G0732200";"10";"Unknown 2";1.3917773991766e-13;0.435606051726529;0.978;0.771;5.43739594310315e-09
"BdiBd21-3.1G0314900";"10";"Unknown 2";1.40526869209865e-13;-0.313387734896771;0.591;0.247;5.49010372629101e-09
"BdiBd21-3.2G0306600";"10";"Unknown 2";1.40670387932142e-13;0.411814896798534;0.989;0.838;5.49571071573293e-09
"BdiBd21-3.2G0235900";"10";"Unknown 2";1.42203984253725e-13;-0.223919286043673;0.425;0.166;5.55562525682451e-09
"BdiBd21-3.3G0437500";"10";"Unknown 2";1.45603694519687e-13;-0.515587982230276;0.354;0.127;5.68844513749511e-09
"BdiBd21-3.3G0784300";"10";"Unknown 2";1.45625607531466e-13;-0.141454305116223;0.685;0.298;5.68930123503931e-09
"BdiBd21-3.1G0956900";"10";"Unknown 2";1.47216960062931e-13;-0.50010490276549;0.403;0.152;5.7514721957386e-09
"BdiBd21-3.2G0309800";"10";"Unknown 2";1.48828157358165e-13;-0.672181482222693;0.586;0.239;5.8144184516688e-09
"BdiBd21-3.2G0249500";"10";"Unknown 2";1.49423738600967e-13;-0.647773807245119;0.619;0.258;5.83768661966257e-09
"BdiBd21-3.3G0513500";"10";"Unknown 2";1.49883298065104e-13;-0.396212907570461;0.503;0.21;5.8556406888075e-09
"BdiBd21-3.3G0766500";"10";"Unknown 2";1.49911695343473e-13;-0.347686395745123;0.503;0.204;5.85675011367879e-09
"BdiBd21-3.4G0594100";"10";"Unknown 2";1.50508941333406e-13;-0.657191976901924;0.315;0.114;5.88008332001351e-09
"BdiBd21-3.3G0549900";"10";"Unknown 2";1.51222021539849e-13;-0.489251195896127;0.525;0.214;5.90794193751881e-09
"BdiBd21-3.1G1017300";"10";"Unknown 2";1.52838440677609e-13;-0.446522050545682;0.586;0.245;5.97109220039282e-09
"BdiBd21-3.1G0773500";"10";"Unknown 2";1.54848119237017e-13;-0.492788766372768;0.298;0.101;6.04960632235176e-09
"BdiBd21-3.3G0075000";"10";"Unknown 2";1.61506584008293e-13;-0.64289210516882;0.37;0.135;6.30973922403597e-09
"BdiBd21-3.4G0081800";"10";"Unknown 2";1.62477058810114e-13;-0.767103269297356;0.525;0.206;6.34765373359352e-09
"BdiBd21-3.1G0862900";"10";"Unknown 2";1.64424888636816e-13;-0.525918802077507;0.552;0.226;6.42375154926314e-09
"BdiBd21-3.2G0400000";"10";"Unknown 2";1.64621922929885e-13;-0.344255148590636;0.42;0.163;6.43144928502474e-09
"BdiBd21-3.3G0660300";"10";"Unknown 2";1.65714566095853e-13;-0.486312012196842;0.26;0.083;6.47413666823277e-09
"BdiBd21-3.2G0192500";"10";"Unknown 2";1.65928038086719e-13;-0.576070594799656;0.359;0.13;6.48247659197194e-09
"BdiBd21-3.4G0064800";"10";"Unknown 2";1.69204252127669e-13;-0.414827389513235;0.497;0.199;6.61047172212379e-09
"BdiBd21-3.3G0007600";"10";"Unknown 2";1.72507864063243e-13;-0.738820334938381;0.265;0.084;6.73953723322276e-09
"BdiBd21-3.3G0650900";"10";"Unknown 2";1.73601183948259e-13;-0.517440998056061;0.514;0.208;6.78225105449056e-09
"BdiBd21-3.1G0491600";"10";"Unknown 2";1.75101002661249e-13;-0.331220219155299;0.696;0.304;6.84084597196968e-09
"BdiBd21-3.5G0065800";"10";"Unknown 2";1.75199846930827e-13;-0.653398916474336;0.453;0.176;6.84470761989353e-09
"BdiBd21-3.1G0019300";"10";"Unknown 2";1.75452026314958e-13;-0.457551925086556;0.47;0.19;6.85455976407280e-09
"BdiBd21-3.2G0477800";"10";"Unknown 2";1.75734492746127e-13;-0.27268319654264;0.32;0.112;6.86559516260567e-09
"BdiBd21-3.3G0452200";"10";"Unknown 2";1.77265557391747e-13;-0.273279429965063;0.641;0.273;6.92541079618076e-09
"BdiBd21-3.3G0422000";"10";"Unknown 2";1.77542744221546e-13;-0.527881513781817;0.519;0.211;6.93623993124735e-09
"BdiBd21-3.1G0866400";"10";"Unknown 2";1.79658930386694e-13;-0.12858740869498;0.315;0.112;7.01891509234736e-09
"BdiBd21-3.3G0243400";"10";"Unknown 2";1.7996501044136e-13;0.463253933620959;0.972;0.795;7.03087302792307e-09
"BdiBd21-3.4G0368300";"10";"Unknown 2";1.80657059174319e-13;-0.141813753369888;0.475;0.187;7.05790998782229e-09
"BdiBd21-3.1G0144000";"10";"Unknown 2";1.81816228031374e-13;-0.465371663911581;0.486;0.193;7.1031963967297e-09
"BdiBd21-3.1G0975800";"10";"Unknown 2";1.83345778593085e-13;-0.462015495491588;0.398;0.15;7.16295287807465e-09
"BdiBd21-3.1G0958900";"10";"Unknown 2";1.84195283477108e-13;-0.688876656909474;0.442;0.168;7.19614133488367e-09
"BdiBd21-3.2G0542000";"10";"Unknown 2";1.84495425075549e-13;-0.568890273008919;0.613;0.253;7.20786726685155e-09
"BdiBd21-3.5G0310800";"10";"Unknown 2";1.84857508237781e-13;-0.414122459997158;0.326;0.115;7.22201313183364e-09
"BdiBd21-3.1G0847800";"10";"Unknown 2";1.93802035634534e-13;-0.385641586793753;0.26;0.083;7.57145792816997e-09
