p_val	avg_log2FC	pct.1	pct.2	p_val_adj	cluster	gene
BdiBd21-3.3G0623700	8.73955567483512e-07	2.30677811203606	0.031	0.01	0.0341436961104458	7	BdiBd21-3.3G0623700
BdiBd21-3.1G00634001	8.74321091751305e-07	1.26117820045874	0.149	0.103	0.03415797641254	7	BdiBd21-3.1G0063400
BdiBd21-3.2G0756100	8.74694829067322e-07	2.56277962111805	0.011	0.001	0.0341725775820022	7	BdiBd21-3.2G0756100
BdiBd21-3.3G0231000	8.94448119596265e-07	1.38207213754195	0.153	0.108	0.0349442991363869	7	BdiBd21-3.3G0231000
BdiBd21-3.3G0399100	9.60335433043583e-07	1.65975099831617	0.137	0.091	0.0375183846981467	7	BdiBd21-3.3G0399100
BdiBd21-3.4G00711003	9.70904316394534e-07	0.713413703536697	0.44	0.38	0.0379312898329016	7	BdiBd21-3.4G0071100
BdiBd21-3.2G0279100	9.80617843353584e-07	1.03462227296216	0.192	0.141	0.0383107779041378	7	BdiBd21-3.2G0279100
BdiBd21-3.2G0398200	9.82904421240721e-07	3.85453104141412	0.017	0.003	0.0384001099290325	7	BdiBd21-3.2G0398200
BdiBd21-3.2G0501900	1.00538344169888e-06	1.56530378677103	0.101	0.061	0.0392783203002919	7	BdiBd21-3.2G0501900
BdiBd21-3.3G00810001	1.00946001811083e-06	1.18328800354754	0.116	0.072	0.0394375839875538	7	BdiBd21-3.3G0081000
BdiBd21-3.4G0455900	1.04049913842556e-06	2.23153277321177	0.026	0.008	0.0406502203400099	7	BdiBd21-3.4G0455900
BdiBd21-3.4G05769001	1.07949468387621e-06	1.69433164132261	0.085	0.047	0.0421736983096758	7	BdiBd21-3.4G0576900
BdiBd21-3.2G0027500	1.1237123244104e-06	0.873696266774178	0.285	0.24	0.0439011930900655	7	BdiBd21-3.2G0027500
BdiBd21-3.5G02119001	1.13160453150079e-06	0.411851085540649	0.181	0.136	0.0442095258366729	7	BdiBd21-3.5G0211900
BdiBd21-3.1G04045001	1.14002443744928e-06	0.745065784718646	0.349	0.313	0.0445384747222685	7	BdiBd21-3.1G0404500
BdiBd21-3.2G0687400	1.15640585883053e-06	1.57812218232166	0.118	0.076	0.0451784640927911	7	BdiBd21-3.2G0687400
BdiBd21-3.4G0563800	1.16506642399191e-06	2.38476655829179	0.038	0.015	0.045516815052516	7	BdiBd21-3.4G0563800
BdiBd21-3.1G06587002	1.17912058258723e-06	0.589120686298318	0.505	0.525	0.0460658829205178	7	BdiBd21-3.1G0658700
BdiBd21-3.2G0339600	1.19420027963409e-06	1.59714936741979	0.082	0.046	0.0466550165247447	7	BdiBd21-3.2G0339600
BdiBd21-3.1G0943600	1.23393490500823e-06	1.20688003976084	0.116	0.073	0.0482073688688617	7	BdiBd21-3.1G0943600
BdiBd21-3.1G04016001	1.23417550151595e-06	0.866191559396348	0.298	0.254	0.0482167684932253	7	BdiBd21-3.1G0401600
BdiBd21-3.1G0037000	1.23697128896609e-06	1.18487760425591	0.15	0.104	0.0483259943173273	7	BdiBd21-3.1G0037000
BdiBd21-3.5G0270500	1.25093040890852e-06	1.31649583398129	0.104	0.064	0.048871349215238	7	BdiBd21-3.5G0270500
BdiBd21-3.2G0148700	1.25242754729915e-06	1.31165346863314	0.147	0.102	0.0489298394178831	7	BdiBd21-3.2G0148700
BdiBd21-3.3G0252900	1.25961858300721e-06	1.5059163444193	0.075	0.041	0.0492107788009257	7	BdiBd21-3.3G0252900
BdiBd21-3.4G0374800	1.37716780809188e-06	1.11640219772482	0.207	0.16	0.0538031919265338	7	BdiBd21-3.4G0374800
BdiBd21-3.4G03469001	1.419800009389e-06	1.49859415613227	0.108	0.067	0.0554687467668094	7	BdiBd21-3.4G0346900
BdiBd21-3.4G02611001	1.46266701596785e-06	0.949711713302869	0.29	0.25	0.057143474979832	7	BdiBd21-3.4G0261100
BdiBd21-3.4G0519800	1.47357759087484e-06	2.59519058178643	0.028	0.009	0.0575697293202984	7	BdiBd21-3.4G0519800
BdiBd21-3.2G0030000	1.47686938942433e-06	2.21746574722011	0.025	0.008	0.0576983333060298	7	BdiBd21-3.2G0030000
BdiBd21-3.4G02772002	1.4841828091251e-06	0.790942779676715	0.316	0.277	0.0579840539868993	7	BdiBd21-3.4G0277200
BdiBd21-3.1G00976001	1.50560224992089e-06	1.03680971495503	0.159	0.111	0.0588208686999095	7	BdiBd21-3.1G0097600
BdiBd21-3.3G0495700	1.53569610896878e-06	1.28696982941033	0.19	0.144	0.0599965755851923	7	BdiBd21-3.3G0495700
BdiBd21-3.2G01711001	1.56572140507495e-06	3.08496740668578	0.02	0.005	0.0611696038534683	7	BdiBd21-3.2G0171100
BdiBd21-3.1G0082500	1.58463267153847e-06	3.10004688213354	0.02	0.004	0.0619084292116649	7	BdiBd21-3.1G0082500
BdiBd21-3.1G0743000	1.59388100106127e-06	1.20059209017972	0.127	0.083	0.0622697429494618	7	BdiBd21-3.1G0743000
BdiBd21-3.1G0938100	1.60576847076111e-06	1.74596623391587	0.094	0.056	0.062734162615695	7	BdiBd21-3.1G0938100
BdiBd21-3.2G0785000	1.61473208333205e-06	1.76931785420384	0.045	0.019	0.0630843530316164	7	BdiBd21-3.2G0785000
BdiBd21-3.2G0600500	1.62252632273895e-06	2.40645455884723	0.024	0.006	0.0633888583767652	7	BdiBd21-3.2G0600500
BdiBd21-3.1G0830000	1.66711078674853e-06	2.78817561738606	0.029	0.009	0.0651306842166914	7	BdiBd21-3.1G0830000
BdiBd21-3.4G00254001	1.67613683601958e-06	1.53510710490419	0.05	0.023	0.0654833139096131	7	BdiBd21-3.4G0025400
BdiBd21-3.1G0576900	1.69429864073785e-06	2.90564097623672	0.015	0.003	0.0661928592963464	7	BdiBd21-3.1G0576900
BdiBd21-3.3G0046800	1.72783008188685e-06	1.00491806116418	0.18	0.131	0.0675028656391553	7	BdiBd21-3.3G0046800
BdiBd21-3.1G06406001	1.7365559814258e-06	0.990550113494259	0.27	0.231	0.0678437690823433	7	BdiBd21-3.1G0640600
BdiBd21-3.5G00645001	1.85958203584882e-06	1.07957521152694	0.158	0.11	0.0726501509765418	7	BdiBd21-3.5G0064500
BdiBd21-3.2G0540000	1.86474986103468e-06	2.12509772244617	0.032	0.011	0.072852047570903	7	BdiBd21-3.2G0540000
BdiBd21-3.3G06543001	1.91248215431638e-06	1.78293905043147	0.053	0.025	0.0747168528048324	7	BdiBd21-3.3G0654300
BdiBd21-3.3G0754700	1.9281590833304e-06	1.39940965523775	0.088	0.051	0.075329319067552	7	BdiBd21-3.3G0754700
BdiBd21-3.1G00462001	1.94915805976604e-06	1.90777881607047	0.032	0.012	0.0761497070789397	7	BdiBd21-3.1G0046200
BdiBd21-3.1G0457300	1.96256007895771e-06	2.41153715224679	0.046	0.02	0.0766732971647199	7	BdiBd21-3.1G0457300
BdiBd21-3.1G00605002	1.99883654489428e-06	1.20704557980527	0.095	0.056	0.0780905461359299	7	BdiBd21-3.1G0060500
BdiBd21-3.4G0377200	2.06243332454691e-06	1.12421672929953	0.144	0.099	0.0805751451233985	7	BdiBd21-3.4G0377200
BdiBd21-3.4G06267001	2.07118663873702e-06	1.45352396391186	0.109	0.069	0.080917119602178	7	BdiBd21-3.4G0626700
BdiBd21-3.1G0196100	2.09863281182621e-06	2.4254538676943	0.034	0.013	0.0819893866924263	7	BdiBd21-3.1G0196100
BdiBd21-3.5G0053700	2.12424208836723e-06	3.06487789997939	0.014	0.002	0.0829898899083311	7	BdiBd21-3.5G0053700
BdiBd21-3.2G01432001	2.13332234993512e-06	0.703988357173818	0.4	0.389	0.0833446375672654	7	BdiBd21-3.2G0143200
BdiBd21-3.3G0684400	2.14543463487765e-06	1.80805277844465	0.06	0.029	0.0838178403153999	7	BdiBd21-3.3G0684400
BdiBd21-3.1G0658800	2.16785911783781e-06	1.32905891165078	0.137	0.094	0.0846939200156875	7	BdiBd21-3.1G0658800
BdiBd21-3.3G07679001	2.18598519687421e-06	1.32985554322543	0.103	0.064	0.0854020696714815	7	BdiBd21-3.3G0767900
BdiBd21-3.1G05223001	2.19418507204751e-06	1.60679847814835	0.086	0.05	0.085722422394752	7	BdiBd21-3.1G0522300
BdiBd21-3.3G01076001	2.19730517101564e-06	1.20568617366682	0.12	0.078	0.0858443184212391	7	BdiBd21-3.3G0107600
BdiBd21-3.3G0564000	2.23931642867374e-06	0.126785417617895	0.201	0.256	0.0874856142354258	7	BdiBd21-3.3G0564000
BdiBd21-3.2G0049100	2.26421849126791e-06	1.54873853379285	0.07	0.038	0.0884584880168548	7	BdiBd21-3.2G0049100
BdiBd21-3.4G0031200	2.27720667039764e-06	1.98219462189442	0.044	0.018	0.088965910199095	7	BdiBd21-3.4G0031200
BdiBd21-3.4G0533556	2.28819342658377e-06	1.6157464235553	0.063	0.032	0.0893951407897746	7	BdiBd21-3.4G0533556
BdiBd21-3.1G0326400	2.29009355436001e-06	1.54333493742645	0.087	0.051	0.0894693749817369	7	BdiBd21-3.1G0326400
BdiBd21-3.4G0382400	2.30129064280742e-06	1.7379393029958	0.065	0.033	0.0899068228332001	7	BdiBd21-3.4G0382400
BdiBd21-3.1G0868300	2.37515974473786e-06	2.01938605983291	0.027	0.008	0.0927927409074188	7	BdiBd21-3.1G0868300
BdiBd21-3.2G0011400	2.51672692993073e-06	1.44277291745776	0.074	0.038	0.0983234876985336	7	BdiBd21-3.2G0011400
BdiBd21-3.4G0312100	2.51845025112693e-06	3.95822329213332	0.013	0.002	0.0983908144110268	7	BdiBd21-3.4G0312100
BdiBd21-3.2G0114600	2.5507985667551e-06	2.67011700869414	0.017	0.003	0.0996545984059882	7	BdiBd21-3.2G0114600
BdiBd21-3.3G0305600	2.59957013713808e-06	2.62776733227573	0.013	0.002	0.10156000611771	7	BdiBd21-3.3G0305600
BdiBd21-3.2G0400800	2.61626202245574e-06	1.31031430528017	0.194	0.15	0.102212124693301	7	BdiBd21-3.2G0400800
BdiBd21-3.1G0765600	2.75895044014895e-06	1.7203626349588	0.06	0.03	0.107786675795739	7	BdiBd21-3.1G0765600
BdiBd21-3.1G0133000	2.80193359559603e-06	1.11330349792044	0.177	0.131	0.109465941712746	7	BdiBd21-3.1G0133000
BdiBd21-3.3G0489500	2.81044988672477e-06	0.868036023221164	0.317	0.279	0.109798656174563	7	BdiBd21-3.3G0489500
BdiBd21-3.5G0222000	2.84166542340823e-06	1.10406373301399	0.192	0.147	0.111018184761713	7	BdiBd21-3.5G0222000
BdiBd21-3.1G0480500	2.92990023150624e-06	3.75932487774464	0.012	0.002	0.114465342244486	7	BdiBd21-3.1G0480500
BdiBd21-3.1G0978700	2.98528716075078e-06	3.29981432563026	0.012	0.002	0.116629198796211	7	BdiBd21-3.1G0978700
BdiBd21-3.5G0223700	3.01374738290479e-06	1.93622698334056	0.039	0.016	0.117741082755324	7	BdiBd21-3.5G0223700
BdiBd21-3.2G0617100	3.08986432424742e-06	1.39603387281866	0.086	0.05	0.120714819419698	7	BdiBd21-3.2G0617100
BdiBd21-3.4G02550001	3.09574317111568e-06	0.719486533067267	0.39	0.354	0.120944494209147	7	BdiBd21-3.4G0255000
BdiBd21-3.1G10529001	3.17997634601126e-06	0.907904291192803	0.256	0.199	0.124235315885968	7	BdiBd21-3.1G1052900
BdiBd21-3.4G0466200	3.19226332652161e-06	2.98663240528819	0.022	0.006	0.124715343640546	7	BdiBd21-3.4G0466200
BdiBd21-3.1G0437500	3.2076188143907e-06	1.41980171283334	0.074	0.041	0.125315251840616	7	BdiBd21-3.1G0437500
BdiBd21-3.5G0215200	3.21106858807748e-06	1.14378359501697	0.15	0.105	0.125450027599011	7	BdiBd21-3.5G0215200
BdiBd21-3.2G05301001	3.24182962712368e-06	1.94805353525529	0.048	0.022	0.126651799872468	7	BdiBd21-3.2G0530100
BdiBd21-3.3G0307200	3.26420959982431e-06	4.33506739047804	0.011	0.001	0.127526140645936	7	BdiBd21-3.3G0307200
BdiBd21-3.1G0207400	3.2743971896962e-06	2.62019150935535	0.022	0.006	0.127924149407051	7	BdiBd21-3.1G0207400
BdiBd21-3.1G0870800	3.30005362459754e-06	1.03848328602852	0.265	0.23	0.128926495005777	7	BdiBd21-3.1G0870800
BdiBd21-3.3G0139100	3.38715780593429e-06	2.89083382196348	0.011	0.001	0.132329481162241	7	BdiBd21-3.3G0139100
BdiBd21-3.1G0498300	3.49283019458682e-06	3.49855792778617	0.011	0.001	0.136457890042118	7	BdiBd21-3.1G0498300
BdiBd21-3.5G0042300	3.50566553893948e-06	3.46614522846902	0.011	0.001	0.136959341275288	7	BdiBd21-3.5G0042300
BdiBd21-3.1G03356001	3.52118447109885e-06	0.69504959451728	0.268	0.217	0.13756563491689	7	BdiBd21-3.1G0335600
BdiBd21-3.3G0709400	3.63923676211439e-06	1.54626044302275	0.032	0.012	0.142177701822285	7	BdiBd21-3.3G0709400
BdiBd21-3.5G0244400	3.6662289453423e-06	0.828997946880657	0.362	0.344	0.143232232436633	7	BdiBd21-3.5G0244400
BdiBd21-3.4G0107900	3.83203325681725e-06	2.23444028490989	0.027	0.009	0.149709875277336	7	BdiBd21-3.4G0107900
BdiBd21-3.1G03463002	3.85657230090113e-06	0.533675447865372	0.363	0.32	0.150668566651605	7	BdiBd21-3.1G0346300
BdiBd21-3.3G01510001	3.8859958879562e-06	0.633464637840045	0.477	0.481	0.151818087350673	7	BdiBd21-3.3G0151000
BdiBd21-3.1G02212001	3.92193856265204e-06	1.37713446494255	0.057	0.028	0.15322229576569	7	BdiBd21-3.1G0221200
BdiBd21-3.1G0369400	3.99646232391472e-06	1.36271931486456	0.096	0.059	0.1561337900707	7	BdiBd21-3.1G0369400
BdiBd21-3.5G00224001	4.07796309677208e-06	0.145904607530712	0.055	0.104	0.159317862264692	7	BdiBd21-3.5G0022400
BdiBd21-3.5G0097900	4.09910878151175e-06	2.09985839527459	0.025	0.007	0.160143981876101	7	BdiBd21-3.5G0097900
BdiBd21-3.4G0342200	4.19018814508361e-06	1.40734660579862	0.092	0.056	0.163702270452126	7	BdiBd21-3.4G0342200
BdiBd21-3.3G03972001	4.22718022516901e-06	1.1973355337451	0.144	0.101	0.165147477036903	7	BdiBd21-3.3G0397200
BdiBd21-3.3G0256100	4.23694193416755e-06	0.994847850247061	0.25	0.208	0.165528847484058	7	BdiBd21-3.3G0256100
BdiBd21-3.1G0677500	4.27972586759464e-06	2.91440162876823	0.018	0.004	0.167200330195188	7	BdiBd21-3.1G0677500
BdiBd21-3.3G0749300	4.4433402277282e-06	1.10121393204591	0.146	0.103	0.173592416016885	7	BdiBd21-3.3G0749300
BdiBd21-3.2G04125001	4.45446375570115e-06	1.29482183035023	0.157	0.114	0.174026990007732	7	BdiBd21-3.2G0412500
BdiBd21-3.1G0029300	4.49358636771629e-06	2.76737545514877	0.015	0.002	0.17555543221394	7	BdiBd21-3.1G0029300
BdiBd21-3.1G0681800	4.49931313170588e-06	1.1564014047665	0.236	0.196	0.175779165429485	7	BdiBd21-3.1G0681800
BdiBd21-3.3G0569800	4.51573354651049e-06	1.59335318027758	0.085	0.05	0.176420678195072	7	BdiBd21-3.3G0569800
BdiBd21-3.2G0720000	4.66217961121662e-06	1.47876461869479	0.076	0.043	0.182142033051011	7	BdiBd21-3.2G0720000
BdiBd21-3.2G0675700	4.67600376841046e-06	1.26162460671623	0.116	0.076	0.18268211522426	7	BdiBd21-3.2G0675700
BdiBd21-3.2G0617000	4.67973850879021e-06	1.30552100528899	0.076	0.042	0.182828024061416	7	BdiBd21-3.2G0617000
BdiBd21-3.1G09732002	4.68020444300831e-06	0.848684702547612	0.322	0.293	0.182846227179449	7	BdiBd21-3.1G0973200
BdiBd21-3.2G0647900	4.69883702623564e-06	1.45734960303158	0.079	0.045	0.183574164940974	7	BdiBd21-3.2G0647900
BdiBd21-3.3G0118200	4.85941853656622e-06	2.19620425697698	0.021	0.006	0.189847763386569	7	BdiBd21-3.3G0118200
BdiBd21-3.3G0748600	4.9324588862553e-06	1.10142367204765	0.216	0.174	0.192701303768222	7	BdiBd21-3.3G0748600
BdiBd21-3.1G0604600	5.2277987509683e-06	1.16982788786846	0.151	0.108	0.20423964160283	7	BdiBd21-3.1G0604600
BdiBd21-3.1G0336900	5.34414734597602e-06	1.07692624713945	0.223	0.182	0.208785148512591	7	BdiBd21-3.1G0336900
BdiBd21-3.4G0610700	5.58982450147034e-06	1.91621349389394	0.03	0.011	0.218383263623443	7	BdiBd21-3.4G0610700
BdiBd21-3.4G0416800	5.7216187863032e-06	1.39197997617577	0.092	0.056	0.223532202743293	7	BdiBd21-3.4G0416800
BdiBd21-3.3G0645200	5.75592072577489e-06	1.37507127700108	0.118	0.079	0.224872310914574	7	BdiBd21-3.3G0645200
BdiBd21-3.1G0680200	5.82702453726547e-06	1.03564195416754	0.18	0.135	0.227650194621887	7	BdiBd21-3.1G0680200
BdiBd21-3.2G0390900	5.85038466306249e-06	2.98600612199882	0.017	0.004	0.228562828016525	7	BdiBd21-3.2G0390900
BdiBd21-3.1G0509600	5.91003899265577e-06	2.60047358397486	0.014	0.003	0.230893403365076	7	BdiBd21-3.1G0509600
BdiBd21-3.1G09206002	5.99273836902377e-06	1.07263160021185	0.158	0.115	0.234124302601021	7	BdiBd21-3.1G0920600
BdiBd21-3.1G0167700	6.00211791206205e-06	1.67824622329187	0.078	0.045	0.23449074258844	7	BdiBd21-3.1G0167700
BdiBd21-3.5G00991001	6.0809211094084e-06	1.04704137976908	0.073	0.04	0.237569425902367	7	BdiBd21-3.5G0099100
BdiBd21-3.2G02866002	6.11642527590503e-06	1.14627546097027	0.149	0.104	0.238956502679058	7	BdiBd21-3.2G0286600
BdiBd21-3.4G0429800	6.27129384768472e-06	1.52778962161147	0.063	0.033	0.245006908041347	7	BdiBd21-3.4G0429800
BdiBd21-3.5G03174001	6.33227350518038e-06	1.24662228414549	0.127	0.086	0.247389261300387	7	BdiBd21-3.5G0317400
BdiBd21-3.3G03621001	6.58950608664052e-06	0.803511180860591	0.244	0.198	0.257438823792872	7	BdiBd21-3.3G0362100
BdiBd21-3.3G0400600	6.603465779376e-06	1.31690425896978	0.083	0.049	0.257984201068662	7	BdiBd21-3.3G0400600
BdiBd21-3.4G00818001	6.64409451799196e-06	1.23122249167965	0.205	0.166	0.25957148462891	7	BdiBd21-3.4G0081800
BdiBd21-3.1G04637001	6.79491781317216e-06	0.761261426322417	0.249	0.2	0.26546384912501	7	BdiBd21-3.1G0463700
BdiBd21-3.2G05083001	6.82158272850425e-06	0.78050911102668	0.37	0.364	0.266505594037204	7	BdiBd21-3.2G0508300
BdiBd21-3.2G04039001	6.92295352015307e-06	0.636658761129958	0.388	0.367	0.27046594812534	7	BdiBd21-3.2G0403900
BdiBd21-3.1G0849300	6.95089472398212e-06	2.49745242690241	0.025	0.008	0.271557555076534	7	BdiBd21-3.1G0849300
BdiBd21-3.2G0720600	6.97171288613082e-06	1.6489638492992	0.04	0.017	0.272370879035359	7	BdiBd21-3.2G0720600
BdiBd21-3.4G0344200	7.35575264372741e-06	3.23625315655541	0.013	0.002	0.287374544285142	7	BdiBd21-3.4G0344200
BdiBd21-3.5G0180700	7.53328160744039e-06	1.67118619469386	0.056	0.028	0.294310245839481	7	BdiBd21-3.5G0180700
BdiBd21-3.3G0126700	7.71980007055822e-06	2.57316281008109	0.023	0.007	0.301597149156569	7	BdiBd21-3.3G0126700
BdiBd21-3.3G0741100	7.85932078083801e-06	0.920500691334625	0.226	0.183	0.30704794426578	7	BdiBd21-3.3G0741100
BdiBd21-3.1G0942400	7.91383204594285e-06	2.36656166254015	0.023	0.007	0.309177590370895	7	BdiBd21-3.1G0942400
BdiBd21-3.3G06055001	8.10439522464286e-06	1.02535975242365	0.22	0.179	0.316622512636347	7	BdiBd21-3.3G0605500
BdiBd21-3.2G05510001	8.21273613277013e-06	0.82808178754291	0.354	0.335	0.320855175235063	7	BdiBd21-3.2G0551000
BdiBd21-3.2G06003001	8.27514924638195e-06	2.26971704812905	0.038	0.016	0.32329353075765	7	BdiBd21-3.2G0600300
BdiBd21-3.2G0512500	8.46001618613508e-06	2.37373539161937	0.038	0.015	0.330515912359925	7	BdiBd21-3.2G0512500
BdiBd21-3.5G03400001	8.47673388784755e-06	1.42617517819798	0.056	0.028	0.331169039530428	7	BdiBd21-3.5G0340000
BdiBd21-3.1G0962300	8.68575202298957e-06	1.85101633254666	0.035	0.014	0.339334960034156	7	BdiBd21-3.1G0962300
BdiBd21-3.2G05672002	8.81650139156267e-06	0.13156196268038	0.151	0.201	0.34444307636557	7	BdiBd21-3.2G0567200
BdiBd21-3.2G0611800	8.94881493425677e-06	2.3463467882418	0.021	0.006	0.349612301851543	7	BdiBd21-3.2G0611800
BdiBd21-3.1G0567300	9.17081784648115e-06	1.30187517397152	0.092	0.057	0.358285511626326	7	BdiBd21-3.1G0567300
BdiBd21-3.4G0492100	9.17191107978229e-06	1.10470490360306	0.16	0.118	0.358328222064935	7	BdiBd21-3.4G0492100
BdiBd21-3.1G01082003	9.20971628631197e-06	0.38079321645903	0.645	0.653	0.359805195873636	7	BdiBd21-3.1G0108200
BdiBd21-3.5G0031900	9.27191158197551e-06	2.98118595020497	0.012	0.002	0.362235041684619	7	BdiBd21-3.5G0031900
BdiBd21-3.3G0441900	9.34403904885113e-06	0.816541932845752	0.25	0.204	0.365052917560516	7	BdiBd21-3.3G0441900
BdiBd21-3.1G0928100	9.53064289206071e-06	1.50808420931427	0.047	0.022	0.372343156507028	7	BdiBd21-3.1G0928100
BdiBd21-3.3G0481700	9.65893150098702e-06	0.926699487452269	0.336	0.32	0.377355135880561	7	BdiBd21-3.3G0481700
BdiBd21-3.2G05614001	1.00641002614538e-05	0.646283353274995	0.399	0.377	0.393184269014476	7	BdiBd21-3.2G0561400
BdiBd21-3.5G0250700	1.01399402319595e-05	1.45350039321634	0.096	0.061	0.396147184982194	7	BdiBd21-3.5G0250700
BdiBd21-3.1G10532501	1.02177489005205e-05	0.842586353676592	0.201	0.156	0.399187014045536	7	BdiBd21-3.1G1053250
BdiBd21-3.2G07604001	1.02221612521516e-05	0.883583244018196	0.168	0.122	0.399359395799059	7	BdiBd21-3.2G0760400
BdiBd21-3.5G0284400	1.02673143143005e-05	1.99806003120957	0.032	0.012	0.401123435631091	7	BdiBd21-3.5G0284400
BdiBd21-3.3G0473400	1.06096157405642e-05	1.32894425048332	0.038	0.016	0.414496467752361	7	BdiBd21-3.3G0473400
BdiBd21-3.5G02748001	1.13470663572546e-05	0.96807353148082	0.244	0.206	0.443307188445221	7	BdiBd21-3.5G0274800
BdiBd21-3.2G01202002	1.14460222189923e-05	0.182673013069828	0.141	0.216	0.44717319605159	7	BdiBd21-3.2G0120200
BdiBd21-3.3G0453400	1.16250456240607e-05	1.49315378032228	0.066	0.036	0.454167282440804	7	BdiBd21-3.3G0453400
BdiBd21-3.3G0125200	1.16703109731314e-05	2.24678898654943	0.022	0.007	0.455935709098299	7	BdiBd21-3.3G0125200
BdiBd21-3.2G07017002	1.18657603297241e-05	0.993107801362155	0.212	0.17	0.463571524561662	7	BdiBd21-3.2G0701700
BdiBd21-3.1G0129300	1.21871577683175e-05	2.09500231375312	0.028	0.01	0.476127879692626	7	BdiBd21-3.1G0129300
BdiBd21-3.3G0676400	1.22685921945111e-05	0.696014601092685	0.44	0.437	0.479309359855161	7	BdiBd21-3.3G0676400
BdiBd21-3.1G0148200	1.23731830379632e-05	1.145325934117	0.141	0.1	0.483395514927146	7	BdiBd21-3.1G0148200
BdiBd21-3.2G0253900	1.30134632681215e-05	2.53133762273127	0.02	0.006	0.508409982958972	7	BdiBd21-3.2G0253900
BdiBd21-3.2G02502003	1.3102812795865e-05	0.11880348187478	0.111	0.176	0.511900690308855	7	BdiBd21-3.2G0250200
BdiBd21-3.3G0062700	1.3305583328713e-05	0.819542586682189	0.259	0.218	0.519822529486161	7	BdiBd21-3.3G0062700
BdiBd21-3.4G0281950	1.33240018196804e-05	1.89828312282908	0.036	0.015	0.520542103091275	7	BdiBd21-3.4G0281950
BdiBd21-3.1G1040100	1.3350237121061e-05	1.08119127906686	0.16	0.118	0.521567063845611	7	BdiBd21-3.1G1040100
BdiBd21-3.2G0046400	1.36589792838449e-05	1.76029662672938	0.04	0.018	0.533629002661252	7	BdiBd21-3.2G0046400
BdiBd21-3.1G0161700	1.38889602600899e-05	1.68613239784802	0.039	0.017	0.542613899441191	7	BdiBd21-3.1G0161700
BdiBd21-3.2G0755200	1.40454642024362e-05	4.32291315592712	0.01	0.001	0.548728195460779	7	BdiBd21-3.2G0755200
BdiBd21-3.1G0626400	1.42203381648888e-05	0.903130542997833	0.18	0.135	0.555560171425874	7	BdiBd21-3.1G0626400
BdiBd21-3.5G0252501	1.42691370508834e-05	1.58758652174892	0.062	0.034	0.557466646303913	7	BdiBd21-3.5G0252501
BdiBd21-3.4G0170000	1.42979808491616e-05	2.70656479761053	0.01	0.001	0.558593515815047	7	BdiBd21-3.4G0170000
BdiBd21-3.2G0091500	1.43593111992867e-05	1.52385002290455	0.06	0.032	0.560989569933733	7	BdiBd21-3.2G0091500
BdiBd21-3.2G0127700	1.43831109584801e-05	2.52901275711544	0.01	0.001	0.5619193789259	7	BdiBd21-3.2G0127700
BdiBd21-3.1G0206600	1.45929796463132e-05	0.835289596994181	0.241	0.197	0.570118528822164	7	BdiBd21-3.1G0206600
BdiBd21-3.3G0333900	1.47917411987195e-05	1.48774950260903	0.039	0.017	0.577883745151572	7	BdiBd21-3.3G0333900
BdiBd21-3.1G04952003	1.48627953354199e-05	0.100657308595487	0.176	0.26	0.580659688164187	7	BdiBd21-3.1G0495200
BdiBd21-3.2G07322002	1.48871588130551e-05	0.311021328954422	0.577	0.541	0.581611520508438	7	BdiBd21-3.2G0732200
BdiBd21-3.3G0257700	1.50872977520863e-05	1.40000794847023	0.128	0.088	0.589430548578507	7	BdiBd21-3.3G0257700
BdiBd21-3.1G0689900	1.53145200463808e-05	0.951564954414219	0.189	0.147	0.598307669172005	7	BdiBd21-3.1G0689900
BdiBd21-3.1G0723300	1.56722794858775e-05	1.1065730616743	0.202	0.162	0.612284614954264	7	BdiBd21-3.1G0723300
BdiBd21-3.3G0622900	1.5820390875743e-05	1.78524095795582	0.061	0.033	0.618071030733527	7	BdiBd21-3.3G0622900
BdiBd21-3.1G0384550	1.60061889943419e-05	1.79824256345967	0.026	0.009	0.625329791630948	7	BdiBd21-3.1G0384550
BdiBd21-3.4G02588001	1.61706382181839e-05	1.00548203779994	0.162	0.12	0.631754493908009	7	BdiBd21-3.4G0258800
